<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.06	12:00:00	102217.83	102382.23	102151.22	102318.91	14400	0	80
2025.03.06	16:00:00	102318.86	102603.52	102277.87	102585.67	14400	0	80
2025.03.06	20:00:00	102585.62	102705.16	102408.70	102676.61	14400	0	80
2025.03.07	00:00:00	102676.56	102911.63	102670.98	102884.55	14400	0	80
2025.03.07	04:00:00	102884.50	103012.32	102830.95	102854.39	14400	0	80
2025.03.07	08:00:00	102854.34	103267.24	102799.05	103248.26	14400	0	80
2025.03.07	12:00:00	103248.21	103324.23	103146.42	103240.12	14400	0	80
2025.03.07	16:00:00	103240.07	103290.18	103034.12	103199.57	14400	0	80
2025.03.07	20:00:00	103199.52	103356.81	103064.28	103140.99	14401	0	80
2025.03.08	00:00:00	103140.94	103261.88	103105.94	103236.78	14400	0	80
2025.03.08	04:00:00	103236.73	103430.50	103218.26	103289.18	14400	0	80
2025.03.08	08:00:00	103289.13	103404.92	103202.44	103339.23	14400	0	80
2025.03.08	12:00:00	103339.18	103409.85	103234.06	103332.60	14400	0	80
2025.03.08	16:00:00	103332.55	103387.95	103202.48	103374.55	14400	0	80
2025.03.08	20:00:00	103374.50	103445.00	103256.52	103367.67	14400	0	80
2025.03.09	00:00:00	103367.62	103444.68	103210.39	103217.25	14400	0	80
2025.03.09	04:00:00	103217.20	103400.50	103206.80	103301.29	14338	0	80
2025.03.09	08:00:00	103301.24	103365.52	103141.94	103214.40	14400	0	80
2025.03.09	12:00:00	103214.35	103268.78	103146.74	103203.33	14400	0	80
2025.03.09	16:00:00	103203.28	103416.15	103182.60	103416.10	14400	0	80
2025.03.09	20:00:00	103416.05	103509.41	103324.62	103458.85	14400	0	80
2025.03.10	00:00:00	103458.80	103844.09	103457.65	103823.21	14400	0	80
2025.03.10	04:00:00	103823.16	104105.96	103798.31	104081.08	14400	0	80
2025.03.10	08:00:00	104081.03	104201.76	103992.44	104046.89	14400	0	80
2025.03.10	12:00:00	104046.84	104086.68	103768.66	103819.68	14400	0	80
2025.03.10	16:00:00	103819.63	103855.16	103470.31	103470.31	14400	0	80
2025.03.10	20:00:00	103470.26	103693.29	103421.89	103672.29	14400	0	80
2025.03.11	00:00:00	103672.24	103766.40	103567.73	103628.19	14400	0	80
2025.03.11	04:00:00	103628.14	103662.87	103405.25	103548.02	14400	0	80
2025.03.11	08:00:00	103547.97	103602.78	103214.34	103261.62	14400	0	80
2025.03.11	12:00:00	103261.57	103406.53	103225.04	103360.90	14400	0	80
2025.03.11	16:00:00	103360.85	103469.14	103304.31	103463.99	14400	0	80
2025.03.11	20:00:00	103463.94	103820.54	103406.32	103783.64	14401	0	80
2025.03.12	00:00:00	103783.59	103801.38	103613.75	103799.23	14400	0	80
2025.03.12	04:00:00	103799.18	103863.45	103611.38	103660.82	14400	0	80
2025.03.12	08:00:00	103660.77	103892.57	103501.20	103878.82	14400	0	80
2025.03.12	12:00:00	103878.77	103914.34	103711.76	103868.85	14400	0	80
2025.03.12	16:00:00	103868.80	103996.59	103820.72	103909.94	14400	0	80
2025.03.12	20:00:00	103909.89	104329.79	103908.34	104269.69	14400	0	80
2025.03.13	00:00:00	104269.64	104483.03	104264.44	104467.13	14400	0	80
2025.03.13	04:00:00	104467.08	104498.66	104137.44	104269.71	14400	0	80
2025.03.13	08:00:00	104269.66	104323.06	104154.28	104200.81	14400	0	80
2025.03.13	12:00:00	104200.76	104307.36	104148.82	104230.81	14400	0	80
2025.03.13	16:00:00	104230.76	104365.08	104193.71	104236.98	14400	0	80
2025.03.13	20:00:00	104236.93	104475.19	104173.51	104381.39	14400	0	80
2025.03.14	00:00:00	104381.34	104382.96	104158.71	104287.92	14400	0	80
2025.03.14	04:00:00	104287.87	104419.81	104188.59	104192.03	14400	0	80
2025.03.14	08:00:00	104191.98	104308.57	104152.46	104233.29	14400	0	80
2025.03.14	12:00:00	104233.24	104491.34	104225.69	104416.04	14400	0	80
2025.03.14	16:00:00	104415.99	104662.82	104414.94	104564.63	14400	0	80
2025.03.14	20:00:00	104564.58	104619.77	104441.93	104619.77	14400	0	80
2025.03.15	00:00:00	104619.72	104661.19	104502.44	104656.20	14400	0	80
2025.03.15	04:00:00	104656.15	104807.91	104596.59	104779.32	14400	0	80
2025.03.15	08:00:00	104779.27	105009.99	104733.21	104929.62	14400	0	80
2025.03.15	12:00:00	104929.57	105281.37	104876.40	105253.12	14400	0	80
2025.03.15	16:00:00	105253.07	105440.39	105167.19	105428.89	14401	0	80
2025.03.15	20:00:00	105428.84	105464.14	105295.81	105295.81	14359	0	80
2025.03.16	00:00:00	105295.76	105295.76	105118.18	105118.18	14400	0	80
2025.03.16	04:00:00	105118.13	105269.10	105106.83	105132.43	14388	0	80
2025.03.16	08:00:00	105132.38	105346.03	105094.75	105298.48	14371	0	80
2025.03.16	12:00:00	105298.43	105482.73	105167.68	105395.12	14401	0	80
2025.03.16	16:00:00	105395.07	105430.51	105269.92	105423.80	14400	0	80
2025.03.16	20:00:00	105423.75	105466.46	105359.22	105381.08	14400	0	80
2025.03.17	00:00:00	105381.03	105426.70	105229.39	105334.88	14400	0	80
2025.03.17	04:00:00	105334.83	105334.83	105137.74	105197.13	14400	0	80
2025.03.17	08:00:00	105197.08	105202.82	104944.66	104944.66	14400	0	80
2025.03.17	12:00:00	104944.61	105081.56	104914.64	104989.13	14400	0	80
2025.03.17	16:00:00	104989.08	105115.95	104851.65	105107.20	14400	0	80
2025.03.17	20:00:00	105107.15	105107.15	104851.44	105081.25	14400	0	80
2025.03.18	00:00:00	105081.20	105230.54	105073.25	105186.54	14400	0	80
2025.03.18	04:00:00	105186.49	105380.01	105182.74	105226.52	14400	0	80
2025.03.18	08:00:00	105226.47	105317.91	105149.07	105305.16	14400	0	80
2025.03.18	12:00:00	105305.11	105424.12	105279.50	105385.10	14400	0	80
2025.03.18	16:00:00	105385.05	105547.24	105286.45	105485.20	14400	0	80
2025.03.18	20:00:00	105485.15	105528.06	105406.02	105508.96	14400	0	80
2025.03.19	00:00:00	105508.91	105704.89	105474.22	105672.48	14400	0	80
2025.03.19	04:00:00	105672.43	106038.61	105591.48	105880.29	14382	0	80
2025.03.19	08:00:00	105880.24	106150.15	105825.48	106102.20	14400	0	80
2025.03.19	12:00:00	106102.15	106115.67	105758.73	105875.56	14400	0	80
2025.03.19	16:00:00	105875.51	106186.51	105833.91	106125.41	14400	0	80
2025.03.19	20:00:00	106125.36	106125.36	105841.96	105895.45	14400	0	80
2025.03.20	00:00:00	105895.40	105973.85	105833.94	105864.34	14400	0	80
2025.03.20	04:00:00	105864.29	105927.77	105528.74	105528.74	14401	0	80
2025.03.20	08:00:00	105528.69	105677.12	105455.99	105658.65	14400	0	80
2025.03.20	12:00:00	105658.60	105847.62	105646.90	105739.25	14400	0	80
2025.03.20	16:00:00	105739.20	105834.32	105655.80	105693.39	14400	0	80
2025.03.20	20:00:00	105693.34	105824.49	105615.08	105615.08	14400	0	80
2025.03.21	00:00:00	105615.03	105780.00	105562.37	105577.18	14400	0	80
2025.03.21	04:00:00	105577.13	105614.77	105471.40	105510.96	14400	0	80
2025.03.21	08:00:00	105510.91	105626.37	105458.07	105473.64	14400	0	80
