<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.13	08:00:00	112535.10	112610.37	112485.05	112610.37	14253	0	63
2025.09.13	12:00:00	112610.37	112637.73	112594.81	112629.20	3366	0	63
2025.09.13	16:00:00	112629.23	112708.24	112536.56	112673.86	14400	0	63
2025.09.13	20:00:00	112673.89	112782.77	112626.53	112762.34	14400	0	63
2025.09.14	00:00:00	112762.37	112843.27	112610.88	112623.97	14400	0	63
2025.09.14	04:00:00	112624.00	112710.34	112535.16	112559.88	14400	0	63
2025.09.14	08:00:00	112559.91	112602.91	112442.10	112451.25	14262	0	63
2025.09.14	12:00:00	112451.28	112624.30	112429.37	112610.95	14400	0	63
2025.09.14	16:00:00	112610.98	112636.31	112490.58	112490.85	14248	0	63
2025.09.14	20:00:00	112490.88	112547.80	112418.09	112547.80	14400	0	63
2025.09.15	00:00:00	112547.83	112608.47	112434.14	112579.15	14400	0	63
2025.09.15	04:00:00	112579.18	112625.26	112277.12	112280.54	14400	0	63
2025.09.15	08:00:00	112280.57	112346.51	112223.50	112280.83	14400	0	63
2025.09.15	12:00:00	112280.86	112369.05	112253.04	112301.23	14400	0	63
2025.09.15	16:00:00	112301.26	112413.10	112280.83	112374.24	14400	0	63
2025.09.15	20:00:00	112374.27	112598.05	112363.66	112562.90	14400	0	63
2025.09.16	00:00:00	112562.93	112648.35	112526.50	112562.31	14400	0	63
2025.09.16	04:00:00	112562.34	112582.68	112452.83	112471.86	14401	0	63
2025.09.16	08:00:00	112471.89	112658.22	112467.98	112658.22	14400	0	63
2025.09.16	12:00:00	112658.25	112713.39	112602.30	112657.81	14400	0	63
2025.09.16	16:00:00	112657.84	112795.38	112657.84	112746.53	14400	0	63
2025.09.16	20:00:00	112746.56	112771.47	112665.26	112702.07	14400	0	63
2025.09.17	00:00:00	112702.10	112784.65	112695.02	112767.18	14400	0	63
2025.09.17	04:00:00	112767.21	112815.69	112705.92	112801.20	14400	0	63
2025.09.17	08:00:00	112801.23	112816.80	112687.77	112700.22	14400	0	63
2025.09.17	12:00:00	112700.25	112737.36	112606.93	112683.49	14400	0	63
2025.09.17	16:00:00	112683.52	112723.21	112579.05	112640.54	14400	0	63
